* このシートは、インプットデータの保険種類コードを算出方法書単位の保険種類コードに変換するテーブルです。			
* 			
* 「用語の定義」			
* OriginalProdCode=インプットデータの保険種類記号			
* Note=商品正式名称			
* ProdCode=変換後保険種類記号			
* IsVA = 変額年金指定（Y/N)			
OriginalProdCode	Note	ProdCode	IsVA
CW	疾病医療特約(01)	R_HOSP02	N
CX	疾病医療特約(01)	R_HOSP02	N
CY	疾病医療特約(01)	R_HOSP02	N
Sｶ	疾病医療特約(01)	R_HOSP02	N
Sｷ	疾病医療特約(01)	R_HOSP02	N
Sｸ	疾病医療特約(01)	R_HOSP02	N
Sｾ	疾病医療特約(01)	R_HOSP02	N
Sｹ	疾病医療特約(01)	R_HOSP02	N
Sｺ	疾病医療特約(01)	R_HOSP02	N
Sｻ	疾病医療特約(01)	R_HOSP02	N
Sｼ	疾病医療特約(01)	R_HOSP02	N
78	新疾病医療特約(87)	R_HOSP03	N
7E	新疾病医療特約(87)	R_HOSP03	N
7F	新疾病医療特約(87)	R_HOSP03	N
71	新疾病医療特約(87)	R_HOSP03	N
7H	新疾病医療特約(87)	R_HOSP03	N
7G	新疾病医療特約(87)	R_HOSP03	N
7J	新疾病医療特約(87)	R_HOSP03	N
7L	新疾病医療特約(87)	R_HOSP03	N
7K	新疾病医療特約(87)	R_HOSP03	N
7N	新疾病医療特約(87)	R_HOSP03	N
7U	新疾病医療特約(87)	R_HOSP03	N
7Q	新疾病医療特約(87)	R_HOSP03	N
7W	新疾病医療特約(87)	R_HOSP03	N
7P	新疾病医療特約(87)	R_HOSP03	N
7V	新疾病医療特約(87)	R_HOSP03	N
7S	新疾病医療特約(87)	R_HOSP03	N
7X	新疾病医療特約(87)	R_HOSP03	N
7T	新疾病医療特約(87)	R_HOSP03	N
7Y	新疾病医療特約(87)	R_HOSP03	N
7ｱ	新疾病医療特約(87)	R_HOSP03	N
7ｷ	新疾病医療特約(87)	R_HOSP03	N
7ｼ	新疾病医療特約(87)	R_HOSP03	N
7ｲ	新疾病医療特約(87)	R_HOSP03	N
7ｸ	新疾病医療特約(87)	R_HOSP03	N
7ｽ	新疾病医療特約(87)	R_HOSP03	N
7ｳ	新疾病医療特約(87)	R_HOSP03	N
7ｹ	新疾病医療特約(87)	R_HOSP03	N
7ｴ	新疾病医療特約(87)	R_HOSP03	N
7ｺ	新疾病医療特約(87)	R_HOSP03	N
7ｵ	新疾病医療特約(87)	R_HOSP03	N
7ｻ	新疾病医療特約(87)	R_HOSP03	N
76	疾病医療特約	R_HOSP04	N
7D	疾病医療特約	R_HOSP04	N
8ﾃ	限定告知型疾病医療特約	R_HOSP05	N
8ﾄ	限定告知型疾病医療特約	R_HOSP05	N
8ﾅ	限定告知型疾病医療特約	R_HOSP05	N
8ﾆ	限定告知型疾病医療特約	R_HOSP05	N
8ﾇ	限定告知型疾病医療特約	R_HOSP05	N
8ﾈ	限定告知型疾病医療特約	R_HOSP05	N
8ﾍ	限定告知型疾病医療特約	R_HOSP05	N
8ﾎ	限定告知型疾病医療特約	R_HOSP05	N
8ﾏ	限定告知型疾病医療特約	R_HOSP05	N
8ﾐ	限定告知型疾病医療特約	R_HOSP05	N
8ﾑ	限定告知型疾病医療特約	R_HOSP05	N
8ﾒ	限定告知型疾病医療特約	R_HOSP05	N
9Z	成人病医療特約(01)	R_ADULT01	N
9ﾆ	成人病医療特約(01)	R_ADULT01	N
9ﾚ	成人病医療特約(01)	R_ADULT01	N
9ｳ	成人病医療特約(01)	R_ADULT01	N
9ﾇ	成人病医療特約(01)	R_ADULT01	N
9ﾛ	成人病医療特約(01)	R_ADULT01	N
9ｴ	成人病医療特約(01)	R_ADULT01	N
9ﾈ	成人病医療特約(01)	R_ADULT01	N
9ｵ	成人病医療特約(01)	R_ADULT01	N
9ﾉ	成人病医療特約(01)	R_ADULT01	N
9ｶ	成人病医療特約(01)	R_ADULT01	N
9ﾊ	成人病医療特約(01)	R_ADULT01	N
9ｷ	成人病医療特約(01)	R_ADULT01	N
9ﾋ	成人病医療特約(01)	R_ADULT01	N
9ﾜ	成人病医療特約(01)	R_ADULT01	N
9ｸ	成人病医療特約(01)	R_ADULT01	N
9ﾌ	成人病医療特約(01)	R_ADULT01	N
6ｱ	成人病医療特約(01)	R_ADULT01	N
9ｹ	成人病医療特約(01)	R_ADULT01	N
9ﾍ	成人病医療特約(01)	R_ADULT01	N
9ｺ	成人病医療特約(01)	R_ADULT01	N
9ﾎ	成人病医療特約(01)	R_ADULT01	N
9ｻ	成人病医療特約(01)	R_ADULT01	N
9ﾏ	成人病医療特約(01)	R_ADULT01	N
9ｼ	成人病医療特約(01)	R_ADULT01	N
9ﾐ	成人病医療特約(01)	R_ADULT01	N
6ｲ	成人病医療特約(01)	R_ADULT01	N
9ｽ	成人病医療特約(01)	R_ADULT01	N
9ﾑ	成人病医療特約(01)	R_ADULT01	N
6ｳ	成人病医療特約(01)	R_ADULT01	N
9ｾ	成人病医療特約(01)	R_ADULT01	N
9ﾒ	成人病医療特約(01)	R_ADULT01	N
9ｿ	成人病医療特約(01)	R_ADULT01	N
9ﾓ	成人病医療特約(01)	R_ADULT01	N
9ﾀ	成人病医療特約(01)	R_ADULT01	N
9ﾔ	成人病医療特約(01)	R_ADULT01	N
9ﾁ	成人病医療特約(01)	R_ADULT01	N
9ﾕ	成人病医療特約(01)	R_ADULT01	N
6ｴ	成人病医療特約(01)	R_ADULT01	N
9ﾂ	成人病医療特約(01)	R_ADULT01	N
9ﾖ	成人病医療特約(01)	R_ADULT01	N
6ｵ	成人病医療特約(01)	R_ADULT01	N
9ﾃ	成人病医療特約(01)	R_ADULT01	N
9ﾗ	成人病医療特約(01)	R_ADULT01	N
9ﾄ	成人病医療特約(01)	R_ADULT01	N
9ﾘ	成人病医療特約(01)	R_ADULT01	N
9ﾅ	成人病医療特約(01)	R_ADULT01	N
9ﾙ	成人病医療特約(01)	R_ADULT01	N
6ｶ	成人病医療特約(01)	R_ADULT01	N
6ﾊ	成人病医療特約(01)	R_ADULT01	N
6B	成人病医療特約(01)	R_ADULT01	N
6T	成人病医療特約(01)	R_ADULT01	N
Dｲ	成人病医療特約(01)	R_ADULT01	N
Dﾈ	成人病医療特約(01)	R_ADULT01	N
Dﾄ	成人病医療特約(01)	R_ADULT01	N
6ｷ	成人病医療特約(01)	R_ADULT01	N
6ﾋ	成人病医療特約(01)	R_ADULT01	N
6C	成人病医療特約(01)	R_ADULT01	N
6U	成人病医療特約(01)	R_ADULT01	N
Dｳ	成人病医療特約(01)	R_ADULT01	N
Dﾉ	成人病医療特約(01)	R_ADULT01	N
6ｸ	成人病医療特約(01)	R_ADULT01	N
6ﾌ	成人病医療特約(01)	R_ADULT01	N
6ｹ	成人病医療特約(01)	R_ADULT01	N
6ﾍ	成人病医療特約(01)	R_ADULT01	N
6D	成人病医療特約(01)	R_ADULT01	N
6V	成人病医療特約(01)	R_ADULT01	N
Dｼ	成人病医療特約(01)	R_ADULT01	N
Dﾊ	成人病医療特約(01)	R_ADULT01	N
6ｺ	成人病医療特約(01)	R_ADULT01	N
6ﾎ	成人病医療特約(01)	R_ADULT01	N
6E	成人病医療特約(01)	R_ADULT01	N
6W	成人病医療特約(01)	R_ADULT01	N
Dｽ	成人病医療特約(01)	R_ADULT01	N
Dﾋ	成人病医療特約(01)	R_ADULT01	N
6ｻ	成人病医療特約(01)	R_ADULT01	N
6ﾏ	成人病医療特約(01)	R_ADULT01	N
6F	成人病医療特約(01)	R_ADULT01	N
6X	成人病医療特約(01)	R_ADULT01	N
Dｴ	成人病医療特約(01)	R_ADULT01	N
Dﾌ	成人病医療特約(01)	R_ADULT01	N
Dﾅ	成人病医療特約(01)	R_ADULT01	N
6ｼ	成人病医療特約(01)	R_ADULT01	N
6ﾐ	成人病医療特約(01)	R_ADULT01	N
6G	成人病医療特約(01)	R_ADULT01	N
6Y	成人病医療特約(01)	R_ADULT01	N
Dｵ	成人病医療特約(01)	R_ADULT01	N
Dﾍ	成人病医療特約(01)	R_ADULT01	N
6ｽ	成人病医療特約(01)	R_ADULT01	N
6ﾑ	成人病医療特約(01)	R_ADULT01	N
6ｾ	成人病医療特約(01)	R_ADULT01	N
6ﾒ	成人病医療特約(01)	R_ADULT01	N
6H	成人病医療特約(01)	R_ADULT01	N
6Z	成人病医療特約(01)	R_ADULT01	N
Dｾ	成人病医療特約(01)	R_ADULT01	N
Dﾎ	成人病医療特約(01)	R_ADULT01	N
6ｿ	成人病医療特約(01)	R_ADULT01	N
6ﾓ	成人病医療特約(01)	R_ADULT01	N
6J	成人病医療特約(01)	R_ADULT01	N
61	成人病医療特約(01)	R_ADULT01	N
Dｿ	成人病医療特約(01)	R_ADULT01	N
Dﾏ	成人病医療特約(01)	R_ADULT01	N
6ﾀ	成人病医療特約(01)	R_ADULT01	N
6ﾔ	成人病医療特約(01)	R_ADULT01	N
6K	成人病医療特約(01)	R_ADULT01	N
63	成人病医療特約(01)	R_ADULT01	N
Dｶ	成人病医療特約(01)	R_ADULT01	N
Dﾐ	成人病医療特約(01)	R_ADULT01	N
Dﾆ	成人病医療特約(01)	R_ADULT01	N
6ﾁ	成人病医療特約(01)	R_ADULT01	N
6ﾕ	成人病医療特約(01)	R_ADULT01	N
6L	成人病医療特約(01)	R_ADULT01	N
64	成人病医療特約(01)	R_ADULT01	N
Dｷ	成人病医療特約(01)	R_ADULT01	N
Dﾑ	成人病医療特約(01)	R_ADULT01	N
6ﾂ	成人病医療特約(01)	R_ADULT01	N
6ﾖ	成人病医療特約(01)	R_ADULT01	N
6ﾃ	成人病医療特約(01)	R_ADULT01	N
6ﾗ	成人病医療特約(01)	R_ADULT01	N
6M	成人病医療特約(01)	R_ADULT01	N
65	成人病医療特約(01)	R_ADULT01	N
Dﾀ	成人病医療特約(01)	R_ADULT01	N
Dﾒ	成人病医療特約(01)	R_ADULT01	N
6ﾄ	成人病医療特約(01)	R_ADULT01	N
6ﾘ	成人病医療特約(01)	R_ADULT01	N
6N	成人病医療特約(01)	R_ADULT01	N
66	成人病医療特約(01)	R_ADULT01	N
Dﾁ	成人病医療特約(01)	R_ADULT01	N
Dﾓ	成人病医療特約(01)	R_ADULT01	N
6ﾅ	成人病医療特約(01)	R_ADULT01	N
6ﾙ	成人病医療特約(01)	R_ADULT01	N
6P	成人病医療特約(01)	R_ADULT01	N
67	成人病医療特約(01)	R_ADULT01	N
Dｸ	成人病医療特約(01)	R_ADULT01	N
Dﾔ	成人病医療特約(01)	R_ADULT01	N
Dﾇ	成人病医療特約(01)	R_ADULT01	N
6ﾆ	成人病医療特約(01)	R_ADULT01	N
6ﾚ	成人病医療特約(01)	R_ADULT01	N
6Q	成人病医療特約(01)	R_ADULT01	N
68	成人病医療特約(01)	R_ADULT01	N
Dｹ	成人病医療特約(01)	R_ADULT01	N
Dﾕ	成人病医療特約(01)	R_ADULT01	N
6ﾇ	成人病医療特約(01)	R_ADULT01	N
6ﾛ	成人病医療特約(01)	R_ADULT01	N
6ﾈ	成人病医療特約(01)	R_ADULT01	N
6ﾜ	成人病医療特約(01)	R_ADULT01	N
6R	成人病医療特約(01)	R_ADULT01	N
69	成人病医療特約(01)	R_ADULT01	N
Dﾂ	成人病医療特約(01)	R_ADULT01	N
Dﾖ	成人病医療特約(01)	R_ADULT01	N
6ﾉ	成人病医療特約(01)	R_ADULT01	N
6A	成人病医療特約(01)	R_ADULT01	N
6S	成人病医療特約(01)	R_ADULT01	N
Dｱ	成人病医療特約(01)	R_ADULT01	N
Dﾃ	成人病医療特約(01)	R_ADULT01	N
Dﾗ	成人病医療特約(01)	R_ADULT01	N
1ｽ	成人病医療特約(01)	R_ADULT01	N
1ｾ	成人病医療特約(01)	R_ADULT01	N
1ﾕ	成人病医療特約(01)	R_ADULT01	N
1ｿ	成人病医療特約(01)	R_ADULT01	N
1ﾀ	成人病医療特約(01)	R_ADULT01	N
1ﾁ	成人病医療特約(01)	R_ADULT01	N
1ﾂ	成人病医療特約(01)	R_ADULT01	N
1ﾃ	成人病医療特約(01)	R_ADULT01	N
1ﾄ	成人病医療特約(01)	R_ADULT01	N
1ﾖ	成人病医療特約(01)	R_ADULT01	N
1ﾅ	成人病医療特約(01)	R_ADULT01	N
1ﾆ	成人病医療特約(01)	R_ADULT01	N
1ﾇ	成人病医療特約(01)	R_ADULT01	N
1ﾈ	成人病医療特約(01)	R_ADULT01	N
1ﾉ	成人病医療特約(01)	R_ADULT01	N
1ﾊ	成人病医療特約(01)	R_ADULT01	N
1ﾗ	成人病医療特約(01)	R_ADULT01	N
1ﾋ	成人病医療特約(01)	R_ADULT01	N
1ﾌ	成人病医療特約(01)	R_ADULT01	N
1ﾍ	成人病医療特約(01)	R_ADULT01	N
1ﾎ	成人病医療特約(01)	R_ADULT01	N
1ﾏ	成人病医療特約(01)	R_ADULT01	N
1ﾐ	成人病医療特約(01)	R_ADULT01	N
1ﾘ	成人病医療特約(01)	R_ADULT01	N
1ﾑ	成人病医療特約(01)	R_ADULT01	N
1ﾒ	成人病医療特約(01)	R_ADULT01	N
1ﾓ	成人病医療特約(01)	R_ADULT01	N
1ﾔ	成人病医療特約(01)	R_ADULT01	N
98	新成人病医療特約(87)	R_ADULT02	N
9E	新成人病医療特約(87)	R_ADULT02	N
9F	新成人病医療特約(87)	R_ADULT02	N
90	新成人病医療特約(87)	R_ADULT02	N
9B	新成人病医療特約(87)	R_ADULT02	N
9A	新成人病医療特約(87)	R_ADULT02	N
91	新成人病医療特約(87)	R_ADULT02	N
9H	新成人病医療特約(87)	R_ADULT02	N
9G	新成人病医療特約(87)	R_ADULT02	N
92	新成人病医療特約(87)	R_ADULT02	N
9L	新成人病医療特約(87)	R_ADULT02	N
9K	新成人病医療特約(87)	R_ADULT02	N
9N	新成人病医療特約(87)	R_ADULT02	N
9J	新成人病医療特約(87)	R_ADULT02	N
9M	新成人病医療特約(87)	R_ADULT02	N
94	新成人病医療特約(87)	R_ADULT02	N
97	新成人病医療特約(87)	R_ADULT02	N
95	新成人病医療特約(87)	R_ADULT02	N
99	新成人病医療特約(87)	R_ADULT02	N
9P	新成人病医療特約(87)	R_ADULT02	N
9U	新成人病医療特約(87)	R_ADULT02	N
9ｱ	新成人病医療特約(87)	R_ADULT02	N
9Q	新成人病医療特約(87)	R_ADULT02	N
9V	新成人病医療特約(87)	R_ADULT02	N
9ｲ	新成人病医療特約(87)	R_ADULT02	N
9R	新成人病医療特約(87)	R_ADULT02	N
9W	新成人病医療特約(87)	R_ADULT02	N
9S	新成人病医療特約(87)	R_ADULT02	N
9X	新成人病医療特約(87)	R_ADULT02	N
9T	新成人病医療特約(87)	R_ADULT02	N
9Y	新成人病医療特約(87)	R_ADULT02	N
93	成人病特約	R_ADULT03	N
9C	成人病特約	R_ADULT03	N
96	成人病医療特約	R_ADULT04	N
9D	成人病医療特約	R_ADULT04	N
4U	がん入院特約	R_CANCER01	N
4V	がん入院特約	R_CANCER01	N
4W	がん入院特約	R_CANCER01	N
5X	女性疾病医療特約(01)	R_FEMALE01	N
5ｸ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾂ	女性疾病医療特約(01)	R_FEMALE01	N
5Y	女性疾病医療特約(01)	R_FEMALE01	N
5ｹ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾃ	女性疾病医療特約(01)	R_FEMALE01	N
5Z	女性疾病医療特約(01)	R_FEMALE01	N
5ｺ	女性疾病医療特約(01)	R_FEMALE01	N
5ｱ	女性疾病医療特約(01)	R_FEMALE01	N
5ｻ	女性疾病医療特約(01)	R_FEMALE01	N
5ｲ	女性疾病医療特約(01)	R_FEMALE01	N
5ｼ	女性疾病医療特約(01)	R_FEMALE01	N
5ｳ	女性疾病医療特約(01)	R_FEMALE01	N
5ｽ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾄ	女性疾病医療特約(01)	R_FEMALE01	N
5ｴ	女性疾病医療特約(01)	R_FEMALE01	N
5ｾ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾅ	女性疾病医療特約(01)	R_FEMALE01	N
5ｵ	女性疾病医療特約(01)	R_FEMALE01	N
5ｿ	女性疾病医療特約(01)	R_FEMALE01	N
5ｶ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾀ	女性疾病医療特約(01)	R_FEMALE01	N
5ｷ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾁ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾆ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾐ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾚ	女性疾病医療特約(01)	R_FEMALE01	N
Gｶ	女性疾病医療特約(01)	R_FEMALE01	N
Gｾ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾈ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾆ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾇ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾑ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾛ	女性疾病医療特約(01)	R_FEMALE01	N
Gｷ	女性疾病医療特約(01)	R_FEMALE01	N
Gｿ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾉ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾈ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾒ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾉ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾓ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾜ	女性疾病医療特約(01)	R_FEMALE01	N
Gｸ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾂ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾊ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾊ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾔ	女性疾病医療特約(01)	R_FEMALE01	N
Gｱ	女性疾病医療特約(01)	R_FEMALE01	N
Gｹ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾃ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾋ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾋ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾕ	女性疾病医療特約(01)	R_FEMALE01	N
Gｲ	女性疾病医療特約(01)	R_FEMALE01	N
Gｺ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾀ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾌ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾇ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾌ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾖ	女性疾病医療特約(01)	R_FEMALE01	N
Gｳ	女性疾病医療特約(01)	R_FEMALE01	N
Gｻ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾁ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾍ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾍ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾗ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾎ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾘ	女性疾病医療特約(01)	R_FEMALE01	N
Gｴ	女性疾病医療特約(01)	R_FEMALE01	N
Gｼ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾄ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾎ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾏ	女性疾病医療特約(01)	R_FEMALE01	N
5ﾙ	女性疾病医療特約(01)	R_FEMALE01	N
Gｵ	女性疾病医療特約(01)	R_FEMALE01	N
Gｽ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾅ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾏ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾐ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾑ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾒ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾓ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾔ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾕ	女性疾病医療特約(01)	R_FEMALE01	N
Aｵ	女性疾病医療特約(01)	R_FEMALE01	N
Aｶ	女性疾病医療特約(01)	R_FEMALE01	N
Aｷ	女性疾病医療特約(01)	R_FEMALE01	N
Aｸ	女性疾病医療特約(01)	R_FEMALE01	N
Aｹ	女性疾病医療特約(01)	R_FEMALE01	N
Aｺ	女性疾病医療特約(01)	R_FEMALE01	N
GU	女性疾病医療特約(01)	R_FEMALE01	N
GV	女性疾病医療特約(01)	R_FEMALE01	N
GW	女性疾病医療特約(01)	R_FEMALE01	N
GX	女性疾病医療特約(01)	R_FEMALE01	N
GY	女性疾病医療特約(01)	R_FEMALE01	N
GZ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾖ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾗ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾘ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾙ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾚ	女性疾病医療特約(01)	R_FEMALE01	N
Gﾛ	女性疾病医療特約(01)	R_FEMALE01	N
50	女性疾病医療特約	R_FEMALE02	N
5B	女性疾病医療特約	R_FEMALE02	N
5A	女性疾病医療特約	R_FEMALE02	N
51	女性疾病医療特約	R_FEMALE02	N
5D	女性疾病医療特約	R_FEMALE02	N
5C	女性疾病医療特約	R_FEMALE02	N
52	女性疾病医療特約	R_FEMALE02	N
5F	女性疾病医療特約	R_FEMALE02	N
5E	女性疾病医療特約	R_FEMALE02	N
53	女性疾病医療特約	R_FEMALE02	N
56	女性疾病医療特約	R_FEMALE02	N
5H	女性疾病医療特約	R_FEMALE02	N
5K	女性疾病医療特約	R_FEMALE02	N
5G	女性疾病医療特約	R_FEMALE02	N
5J	女性疾病医療特約	R_FEMALE02	N
54	女性疾病医療特約	R_FEMALE02	N
57	女性疾病医療特約	R_FEMALE02	N
55	女性疾病医療特約	R_FEMALE02	N
58	女性疾病医療特約	R_FEMALE02	N
59	女性疾病医療特約	R_FEMALE02	N
5Q	女性疾病医療特約	R_FEMALE02	N
5V	女性疾病医療特約	R_FEMALE02	N
5L	女性疾病医療特約	R_FEMALE02	N
5R	女性疾病医療特約	R_FEMALE02	N
5W	女性疾病医療特約	R_FEMALE02	N
5M	女性疾病医療特約	R_FEMALE02	N
5S	女性疾病医療特約	R_FEMALE02	N
5N	女性疾病医療特約	R_FEMALE02	N
5T	女性疾病医療特約	R_FEMALE02	N
5P	女性疾病医療特約	R_FEMALE02	N
5U	女性疾病医療特約	R_FEMALE02	N
B9	新こども災害入院特約(87)	R_CHILD01	N
B1	新こども災害入院特約(87)	R_CHILD01	N
B4	新こども災害入院特約(87)	R_CHILD01	N
BM	新こども災害入院特約(87)	R_CHILD01	N
Bｱ	新こども災害入院特約(87)	R_CHILD01	N
Bｷ	新こども災害入院特約(87)	R_CHILD01	N
79	新こども疾病医療特約(87)	R_CHILD02	N
72	新こども疾病医療特約(87)	R_CHILD02	N
7M	新こども疾病医療特約(87)	R_CHILD02	N
7R	新こども疾病医療特約(87)	R_CHILD02	N
7ｶ	新こども疾病医療特約(87)	R_CHILD02	N
7ﾀ	新こども疾病医療特約(87)	R_CHILD02	N
Bｿ	こども災害入院特約(01)	R_CHILD03	N
Bﾋ	こども災害入院特約(01)	R_CHILD03	N
Bﾅ	こども災害入院特約(01)	R_CHILD03	N
Bﾑ	こども災害入院特約(01)	R_CHILD03	N
Bﾛ	こども災害入院特約(01)	R_CHILD03	N
3ｻ	こども災害入院特約(01)	R_CHILD03	N
3Q	こども災害入院特約(01)	R_CHILD03	N
3R	こども災害入院特約(01)	R_CHILD03	N
3ｵ	こども災害入院特約(01)	R_CHILD03	N
3ﾁ	こども災害入院特約(01)	R_CHILD03	N
3S	こども災害入院特約(01)	R_CHILD03	N
3T	こども災害入院特約(01)	R_CHILD03	N
RU	こども災害入院特約(01)	R_CHILD03	N
RV	こども災害入院特約(01)	R_CHILD03	N
RW	こども災害入院特約(01)	R_CHILD03	N
RX	こども災害入院特約(01)	R_CHILD03	N
RY	こども災害入院特約(01)	R_CHILD03	N
RZ	こども災害入院特約(01)	R_CHILD03	N
7ﾄ	こども疾病医療特約(01)	R_CHILD04	N
7ﾐ	こども疾病医療特約(01)	R_CHILD04	N
7ﾊ	こども疾病医療特約(01)	R_CHILD04	N
7ﾖ	こども疾病医療特約(01)	R_CHILD04	N
Cｳ	こども疾病医療特約(01)	R_CHILD04	N
Cｿ	こども疾病医療特約(01)	R_CHILD04	N
CQ	こども疾病医療特約(01)	R_CHILD04	N
CR	こども疾病医療特約(01)	R_CHILD04	N
Cｹ	こども疾病医療特約(01)	R_CHILD04	N
Cﾅ	こども疾病医療特約(01)	R_CHILD04	N
CS	こども疾病医療特約(01)	R_CHILD04	N
CT	こども疾病医療特約(01)	R_CHILD04	N
Sﾏ	こども疾病医療特約(01)	R_CHILD04	N
Sﾐ	こども疾病医療特約(01)	R_CHILD04	N
Sﾑ	こども疾病医療特約(01)	R_CHILD04	N
Sﾒ	こども疾病医療特約(01)	R_CHILD04	N
Sﾓ	こども疾病医療特約(01)	R_CHILD04	N
Sﾔ	こども疾病医療特約(01)	R_CHILD04	N
K1	こども通院特約	R_CHILD05	N
K3	こども通院特約	R_CHILD05	N
KM	こども通院特約	R_CHILD05	N
KX	こども通院特約	R_CHILD05	N
Kｲ	こども通院特約	R_CHILD05	N
Kｸ	こども通院特約	R_CHILD05	N
Kﾉ	こども通院特約	R_CHILD05	N
Kﾊ	こども通院特約	R_CHILD05	N
4ﾗ	こども入院治療重点保障特約	R_CHILD06	N
4ﾘ	こども入院治療重点保障特約	R_CHILD06	N
4ﾙ	こども入院治療重点保障特約	R_CHILD06	N
4ﾚ	こども入院治療重点保障特約	R_CHILD06	N
4ﾛ	こども入院治療重点保障特約	R_CHILD06	N
4ﾜ	こども入院治療重点保障特約	R_CHILD06	N
Kﾑ	こども通院特約(04)	R_CHILD07	N
Kﾒ	こども通院特約(04)	R_CHILD07	N
Kﾓ	こども通院特約(04)	R_CHILD07	N
Mﾄ	こども通院特約(04)	R_CHILD07	N
Mﾅ	こども通院特約(04)	R_CHILD07	N
Mﾆ	こども通院特約(04)	R_CHILD07	N
B5	こども災害入院特約	R_CHILD08	N
B7	こども災害入院特約	R_CHILD08	N
77	こども疾病医療特約	R_CHILD09	N
75	こども手術給付金付疾病入院保障特約	R_CHILD10	N
4ｽ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾂ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾇ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾋ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾏ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾓ	入院治療重点保障特約	R_INI_HOSP01	N
4ｾ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾃ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾈ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾌ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾐ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾔ	入院治療重点保障特約	R_INI_HOSP01	N
4ｿ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾄ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾀ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾅ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾉ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾍ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾑ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾕ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾁ	入院治療重点保障特約	R_INI_HOSP01	N
4ﾆ	入院治療重点保障特約	R_INI_HOSP01	N
